Source	Ort	Lage	lat	lon	col	group	Typ	Anmerkung	Seit	PLZ	Stadtbezirk	Kreis	Land	BL	Kanton
de.wiki_im_Rhein-Neckar-Kreis	Leimen	Senefelder Straße 10 _ 69181 Leimen	49.34152	8.68339	blue	Wikipedia	Bücherregal	Das Regal ist während der Öffnungszeiten der Georg-Koch-Halle öffentlich zugänglich.							
de.wiki_im_Rhein-Neckar-Kreis	Leimen/Gauangelloch	Hauptstraße 36 _ 69181 Leimen/Gauangelloch	49.34144	8.7566	blue	Wikipedia	Bücherregal	Das Regal ist während der Öffnungszeiten des Bürgeramtes Gauangelloch öffentlich zugänglich.							
de.wiki_im_Rhein-Neckar-Kreis	Leimen/St.Ilgen	Mörikeweg 1 _ 69181 Leimen/St.Ilgen	49.33909	8.67464	blue	Wikipedia	Bücherregal	Das Regal ist während der Öffnungszeiten des kommunalen Beratungszentrums öffentlich zugänglich.							
de.wiki_im_Rhein-Neckar-Kreis	Leimen/St.Ilgen	Theodor-Heuss-Straße 41 _ 69181 Leimen/St.Ilgen	49.33573	8.671143	blue	Wikipedia	Bücherregal	Das Regal ist während der Öffnungszeiten des 1-Welt-Laden öffentlich zugänglich.							
de.wiki_im_Rhein-Neckar-Kreis	Mauer	Ecke Bahnhofstraße/Sinsheimer Straße	49.339165	8.800065	blue	Wikipedia	Bücherregal								
de.wiki_im_Rhein-Neckar-Kreis	Mönchzell	Bushaltestelle Kirche Richtung Meckesheim	49.335156	8.850335	blue	Wikipedia	Bücherregal								
de.wiki_im_Rhein-Neckar-Kreis	Neckargemünd	Hauptstraße 25	49.39311	8.79948	blue	Wikipedia	Metallschrank	Neckargemünder Bücherregal[1], im Museumsgarten[4]							
de.wiki_im_Rhein-Neckar-Kreis	Neckargemünd-Mückenloch	Talstraße 29	49.388361	8.85586	blue	Wikipedia	Bücherschrank	Neckargemünd-Mückenloch[1]							
de.wiki_im_Rhein-Neckar-Kreis	Neidenstein	Bahnhofstrasse 19	49.316639	8.886363	blue	Wikipedia	Telefonzelle	bei Schule							
de.wiki_im_Rhein-Neckar-Kreis	Oftersheim	Eichendorffstraße 2	49.369615702509	8.5825270414352	blue	Wikipedia	Bücherschrank	Buchschrank Oftersheim[1]							
de.wiki_im_Rhein-Neckar-Kreis	Oftersheim	Mozartstraße 4	49.370359	8.584073	blue	Wikipedia	Holzregal	Im neuen Verwaltungsgebäude in der Mozartstraße.[5][6]							
de.wiki_im_Rhein-Neckar-Kreis	Plankstadt	Schwetzinger Straße 28	49.39244	8.594393	blue	Wikipedia	Bücherschrank	Plankstadt Gemeindezentrum[1]							
de.wiki_im_Rhein-Neckar-Kreis	Rauenberg	Wiesenlocher Straße 21	49.26718	8.703225	blue	Wikipedia	Bücherschrank	Foyer Rathaus[1][4]							
de.wiki_im_Rhein-Neckar-Kreis	Reilingen	Hockenheimer Straße 12	49.294771	8.573547	blue	Wikipedia	Bücherschrank	Reilingen Rathaus, Schiebetürenschrank[1]							
de.wiki_im_Rhein-Neckar-Kreis	Rot	Walldorfer Straße 39	49.2678575	8.6280106	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank[1]							
de.wiki_im_Rhein-Neckar-Kreis	Schönau	Hauptstraße 29	49.434839	8.80907	blue	Wikipedia	Bücherschrank	Bücherschrank an der Sparkasse[1]							
de.wiki_im_Rhein-Neckar-Kreis	Schriesheim	Rosengasse 1A	49.475252786	8.665112257	blue	Wikipedia	Regal	Regal am alten Rathaus,[4] am Marktplatz[1]	2011						
de.wiki_im_Rhein-Neckar-Kreis	Schwetzingen	Mannheimer Straße 29	49.386688616373	8.5725535824895	blue	Wikipedia	Bücherregal	Durchgang zwischen Musikschule und VHS[1]							
de.wiki_im_Rhein-Neckar-Kreis	Schwetzingen	Odenwaldring 6	49.38145321799	8.5877107456326	blue	Wikipedia	Bücherschrank	Buchschrank im Bellamar[1]							
de.wiki_im_Rhein-Neckar-Kreis	Sinsheim		49.251633	8.875151	blue	Wikipedia	Bücherschrank	VHS Sinsheim[1]							
de.wiki_im_Rhein-Neckar-Kreis	St. Leon-Rot	Amselweg 1/4	49.2648239	8.6020136	blue	Wikipedia	Bücherschrank	St. Leon/Rot,[1] auf dem Amselplatz[4]							
de.wiki_im_Rhein-Neckar-Kreis	Walldorf	Hauptstraße 13	49.3025257	8.6410076	blue	Wikipedia	Bücherregal	Öffentliches Bücherregal Walldorf[1]							
de.wiki_im_Rhein-Neckar-Kreis	Weinheim	Dürrestraße 2	49.549805736922	8.6723284721211	blue	Wikipedia	Regale	In der Weinheim Galerie, während der Öffnungszeiten[1]	2013						
de.wiki_im_Rhein-Neckar-Kreis	Weinheim	Hammerweg 63	49.535140938682	8.6424606665969	blue	Wikipedia	Bücherzelle	Telefonzelle im Waidsee[1]							
de.wiki_im_Rhein-Neckar-Kreis	Wiesenbach	Hauptstraße 26	49.359214	8.804327	blue	Wikipedia	Überdachtes Holzregal, 2 × 2 m	Steht auf dem Rathausplatz unter dem Dach der neuen Bühne[4]	2011						
de.wiki_im_Rhein-Neckar-Kreis	Wiesloch	Höllgasse 2, Marktplatz	49.294495	8.699058	blue	Wikipedia	Stahlregal	Gestiftet von der Bürgerstiftung Wiesloch am Marktplatz gegenüber dem Rathaus	Juli 2007						
de.wiki_im_Rhein-Neckar-Kreis	Wiesloch	Pfarrstraße 2	49.294515095439	8.6982325091958	blue	Wikipedia	Bücherregal	Kinder-Bücherregal Wiesloch[1]							
de.wiki_im_Saarland	Blieskastel	Haus des Bürgers, Luitpoldplatz 5			blue	Wikipedia	Schrank		2016						
de.wiki_im_Saarland	Ensdorf	Marktplatz Ensdorf/Saar[1]			blue	Wikipedia	Telefonzelle für Menschen mit Behinderung	Medienzelle errichtet vom AWO Ortsverein mit Unterstützung der Gemeinde Ensdorf und der Aktion Mensch. Als Inhalt auch andere Medien möglich (CDs, DVDs, VHS Kassetten, Hörbücher)	2019						
de.wiki_im_Saarland	Gronig	Dorfgemeinschaftshaus[2]			blue	Wikipedia	Schrank		2017						
de.wiki_im_Saarland	Homburg	Bushaltestelle Christian-Weber-Platz, Talstraße 23			blue	Wikipedia	Schrank		2016						
de.wiki_im_Saarland	Homburg	Kreisverwaltung Saarpfalz-Kreis, Am Forum 1			blue	Wikipedia	Schrank	Öffnungszeiten der Kreisverwaltung	2013						
de.wiki_im_Saarland	Illingen	Arbeiter-Samariter-Bund, Poststraße 7			blue	Wikipedia	Schrank		2012						
de.wiki_im_Saarland	Perl	Im Perler Rathaus, Trierer Straße 28			blue	Wikipedia	Regal	Öffnungszeiten wie Rathaus[3]	2013						
de.wiki_im_Saarland	Rubenheim	Wittersheimerstraße			blue	Wikipedia	Schrank	Schrank in alter Bushaltestelle; Richtung Rubenheimer Weiher mit Sitzmöglichkeit	2018						
de.wiki_im_Saarland	Saarbrücken	Heinrich-Böcking-Straße 16			blue	Wikipedia	Stromkasten		2018						
de.wiki_im_Saarland	Saarbrücken	Im AStA, Universität, Gebäude A5.2			blue	Wikipedia	Regal	Öffnungszeiten des AStA	2011						
de.wiki_im_Saarland	Saarbrücken	Im Café der KHG, Universität, Gebäude A3.1			blue	Wikipedia	Regal	Öffnungszeiten des Cafés	2011						
de.wiki_im_Saarland	Saarbrücken	Im Café Exodus, Johannisstraße 9			blue	Wikipedia	Schrank	Öffnungszeiten des Cafés	2017						
de.wiki_im_Saarland	Saarbrücken	Im Café Kostbar, Nauwieserstraße 19			blue	Wikipedia	Regal	Öffnungszeiten des Cafés							
de.wiki_im_Saarland	Saarbrücken	Im Café Zing, Rotenbergstraße 37			blue	Wikipedia	Regal	Öffnungszeiten des Cafés	2015						
de.wiki_im_Saarland	Saarbrücken	Im Kulturcafé, Burbacher Straße 20			blue	Wikipedia	Regal	Öffnungszeiten des Cafés	2013						
de.wiki_im_Saarland	Saarbrücken	Im Theater im Viertel, Landwehrplatz 2			blue	Wikipedia	Regal	Öffnungszeiten des Theaters	2011						
de.wiki_im_Saarland	Saarbrücken	Landwehrplatz 1	49.233974	7.000574	blue	Wikipedia	Regale	Öffnungszeiten des Weinbistros Hauck, Eingang über Alter Feuerwache. Mi.–Sa.: 17:00–24:00 Uhr. Di. und So.: Bei Vorstellungen in der Alten Feuerwache ab 17:00 Uhr	2018						
de.wiki_im_Saarland	Saarbrücken	Schlossplatz, Am Schlossberg 3			blue	Wikipedia	Telefonzelle	Der Bücherschrank sollte Anfang 2016 entfernt werden.[4] Durch einen Kauf durch die Aufbaugesellschaft Saarbrücker Schloss, einer Tochter des Regionalverbands, konnte die Telefonzelle gerettet werden.[5]	2015						
de.wiki_im_Saarland	Saarbrücken	SULB, Universität, Gebäude B1.1[6]			blue	Wikipedia	Schrank	Öffnungszeiten der Bibliothek (SULB)	2016						
de.wiki_im_Saarland	Saarbrücken-Scheidt	Vor dem Alten Forsthaus Scheidt, Im Flürchen 62a	49.251429	7.052473	blue	Wikipedia	Telefonzelle[7]		2014						
de.wiki_im_Saarland	Saarwellingen	Engelstraße 12, neben dem Haus der Jugend			blue	Wikipedia	Regal	Öffnungszeiten des Amtes für Jugend, Senioren und Soziales (Schwerpunkt Kinder- und Jugendliteratur, es gibt auch einige Spiele)	2015						
de.wiki_im_Saarland	St. Wendel	Wendelinushof			blue	Wikipedia	Bücher-Baum	jederzeit frei zugänglich	2018						
de.wiki_im_Saarland	Wadern	Marktplatz, Ecke Oberstraße vor dem Rathaus	49.540172	6.8898833	blue	Wikipedia	Telefonzelle	Aufgestellt von der Stadtbibliothek Wadern	2015						
de.wiki_im_Schwarzwald-Baar-Kreis	Bad Dürrheim	Huberstraße	48.01467	8.534853	blue	Wikipedia	Bücherregal								
de.wiki_im_Schwarzwald-Baar-Kreis	Blumberg	Hauptstraße 73	47.83957	8.53352	blue	Wikipedia	Bücherregal	Bücherbaum Blumberg[1]							
de.wiki_im_Schwarzwald-Baar-Kreis	Brigachtal	St.-Gallus-Straße 4	48.01289	8.469826	blue	Wikipedia	Bücherregal								
de.wiki_im_Schwarzwald-Baar-Kreis	Dauchingen	Schwarzwaldstraße 27	48.0929316	8.5473719	blue	Wikipedia	Bücherregal	Bücherregal ZO[1]							
de.wiki_im_Schwarzwald-Baar-Kreis	Hüfingen	Hauptstraße 26	47.925594	8.489406	blue	Wikipedia	Baumstamm mit Fächern	Regale in Hüfingen, Bushaltestelle[2]	2010						
de.wiki_im_Schwarzwald-Baar-Kreis	Niedereschach	Eschachstraße 2	48.112672752535	8.5072478279471	blue	Wikipedia	Bücherregal	zwei Bücherbäume[1]							
de.wiki_im_Schwarzwald-Baar-Kreis	Obereschach	Johanniterweg 2	48.105945	8.470652	blue	Wikipedia	Bücherregal	Öffentliches Bücherregal Obereschach[1]							
de.wiki_im_Schwarzwald-Baar-Kreis	St. Georgen im Schwarzwald	Schulstraße 6	48.124303530076	8.3322608470917	blue	Wikipedia	Bücherschrank	Bücherschrank im Obergeschoss von Edeka Haas[1]							
de.wiki_im_Schwarzwald-Baar-Kreis	Villingen	Obere Straße 20	48.0609263563	8.45952093601	blue	Wikipedia	Bücherregal	Bücher-Pavillon Villingen, Lions Club[1]							
de.wiki_im_Zollernalbkreis	Balingen	Bahnhofstraße 1	48.278331	8.850574	blue	Wikipedia	Bücherregal	„Rotes Regal“ Balingen,[1] in der Balinger Bahnhofshalle, von der Balinger Frauenliste aufgestellt.[2]	Mär. 2013						
de.wiki_im_Zollernalbkreis	Hechingen-Boll	Eichgasse 7	48.329919	8.987291	blue	Wikipedia	Bücherregal	Bücherregal in der Ortschaftsverwaltung, ehem. Rathaus[3]							
de.wiki_im_Zollernalbkreis	Lautlingen	Von-Stauffenberg-Straße 29	48.214006763923	8.9589921757579	blue	Wikipedia	Bücherzelle	Bücherzelle Parkplatz Stauffenberg-Schloss[1]							
de.wiki_im_Zollernalbkreis	Tailfingen	Emil-Mayer-Straße 21	48.267184528003	9.0040941908956	blue	Wikipedia	Bücherregal	Bücherregal im Naturbad Albstadt-Tailfingen[1]							
de.wiki_im_Zollernalbkreis	Truchtelfingen	Rathausplatz	48.2387378	9.0276922	blue	Wikipedia	Bücherzelle	Bücherzelle Bären-Kreisel Albstadt-Truchtelfingen[4]							
de.wiki_im_Zollernalbkreis	Winterlingen	 Bitzer Straße 28	48.1800662	9.1182831	blue	Wikipedia	Bücherregal	Bücherregal in einem aufgestellten Baumstamm[1]							
de.wiki_in_%C3%96sterreich	Achau	Schul- und Kirchenweg, gegenüber einem Postkasten und dem Bankomaten	48.08034	16.38869	blue	Wikipedia	Schrank mit Plexiglas	Initiiert durch die öffentliche Bücherei Achau[1]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Amstetten	Naturbad Amstetten, Stadionstr. 6–8	48.11623	14.87513	blue	Wikipedia	Bücherschrank	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten						NÖ	
de.wiki_in_%C3%96sterreich	Amstetten-Hausmening	Stadionstr. 4	48.08269	14.821965	blue	Wikipedia	Bücherschrank	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten						NÖ	
de.wiki_in_%C3%96sterreich	Amstetten, Ortsteil Hausmening	Hofmühlpark	48.083076	14.80401	blue	Wikipedia	Telefonzelle	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten						NÖ	
de.wiki_in_%C3%96sterreich	Amstetten, Ortsteil Mauer	Am Hauptplatz	48.096283	14.799913	blue	Wikipedia	Telefonzelle	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten						NÖ	
de.wiki_in_%C3%96sterreich	Bad Goisern	Am Marktplatz	47.64052	13.61701	blue	Wikipedia	Telefonzelle		2014					OÖ	
de.wiki_in_%C3%96sterreich	Bad Goisern	Bundesstraße 112	47.64673	13.6149	blue	Wikipedia	Schrank	Beim Parkplatz Nähe Kurtis Cafe	2014					OÖ	
de.wiki_in_%C3%96sterreich	Bad Ischl	Kreuzplatz 7	47.71309	13.62131	blue	Wikipedia	Telefonzelle							OÖ	
de.wiki_in_%C3%96sterreich	Bisamberg	im Schlossgarten	48.331528	16.362194	blue	Wikipedia	Telefonzelle	„Literaturzelle“, initiiert durch die Pfarrbibliothek Bisamberg[11]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Bregenz	Seeanlagen	47.504489	9.743474	blue	Wikipedia	Schrank	Voraussichtlich von Januar bis April 2020 wegen Bauarbeiten nicht verfügbar[2]						V	
de.wiki_in_%C3%96sterreich	Bregenz-Mehrerau	beim Kiosk in Neu Amerika			blue	Wikipedia	Schrank	[4]						V	
de.wiki_in_%C3%96sterreich	Bregenz-Vorkloster	Park Mariahilf	47.495023	9.728833	blue	Wikipedia	Schrank	[3]						V	
de.wiki_in_%C3%96sterreich	Breitenwang	Max-Kerber-Platz	47.48767	10.73179	blue	Wikipedia	Telefonzelle		2013					T	
de.wiki_in_%C3%96sterreich	Bruck an der Mur	Mittergasse 11–15, Volksbankgalerie			blue	Wikipedia	Schrank		2013					ST	
de.wiki_in_%C3%96sterreich	Brunn am Gebirge	Wienerstraße 23	48.107578	16.286021	blue	Wikipedia	Telefonzelle		2017					NÖ	
de.wiki_in_%C3%96sterreich	Eggenburg	Hauptplatz beim Korabbrunnen	48.643278	15.816265	blue	Wikipedia	Schrank	Bücherschrank „Buchegg“, installiert im Rahmen des Viertelfestivals[5]	2018					NÖ	
de.wiki_in_%C3%96sterreich	Eggersdorf bei Graz	P+R Lembach	47.105118	15.613121	blue	Wikipedia	Büchervitrine	„Höf-Präbacher Tauschbuch“, eingeweiht am 26. Oktober 2011[6]	2011					ST	
de.wiki_in_%C3%96sterreich	Eisenstadt	EZE, Ruster Str. 82–104			blue	Wikipedia	Telefonzelle	„Bücherzelle – BookBox“, erstellt und betreut durch die AK-Bücherei Eisenstadt[7]	2015					B	
de.wiki_in_%C3%96sterreich	Eisenstadt	FH Burgenland Bibliothek Campus 1			blue	Wikipedia	Regal	offener Bücherschrank	2017					B	
de.wiki_in_%C3%96sterreich	Graz	im Volksgarten			blue	Wikipedia	Schrank	Öffentlicher Bücherschrank Lendpavillon	2013					ST	
de.wiki_in_%C3%96sterreich	Graz	Kernstockgasse 9, bei der Kirche St. Andrä			blue	Wikipedia		Offene Bücherbox	2015					ST	
de.wiki_in_%C3%96sterreich	Graz	Pfarre Ragnitz			blue	Wikipedia	Telefonzelle	Im Hof der Pfarre Ragnitz, beim Haus der Begegnung	2016					ST	
de.wiki_in_%C3%96sterreich	Graz	Schmiedgasse 26, Sozialamt, im Erdgeschoss und im 2. Stock			blue	Wikipedia	Regal	Projekt von „Culture Unlimited“[8]	2016					ST	
de.wiki_in_%C3%96sterreich	Graz, 2. Bezirk	Schillerstraße 16	47.07134	15.452469	blue	Wikipedia		„LESBAR“, initiiert von Thomas Nussmüller	2014					ST	
de.wiki_in_%C3%96sterreich	Graz, 3. Bezirk	Hasnerplatz 12			blue	Wikipedia		Pädagogische Hochschule Steiermark	2013					ST	
de.wiki_in_%C3%96sterreich	Greifenstein an der Donau	Am alten Hafen 1, Bücherei Eulennest	48.3452779	16.2377236	blue	Wikipedia	Telefonzelle	Offener Bücherschrank der Marktgemeinde St. Andrä-Wördern.	2015					NÖ	
de.wiki_in_%C3%96sterreich	Groß-Enzersdorf	Hauptplatz, im Stadtpark			blue	Wikipedia	Telefonzelle	„Bücherzelle“, initiiert von Stadtrat Andreas Vanek	2015					NÖ	
de.wiki_in_%C3%96sterreich	Hard	Marktstraße 18, Rathaus	47.488791	9.691163	blue	Wikipedia	Holzschrank	Holzschrank neben dem Eingang zum Rathaus der Marktgemeinde. Enthält Bücher zum Ausleihen und Zurückstellen, jedoch nicht zum Deponieren anderer als an diesem Ort ausgeliehener Bücher.						V	
de.wiki_in_%C3%96sterreich	Hausleiten	Friedrich-Wilhelm-Raiffeisenplatz	48.39337	16.10266	blue	Wikipedia	Telefonzelle	„Das Lesephon“, initiiert durch die öffentliche Bücherei Hausleiten; gebrauchte Telefonzelle von A1 Mit Unterstützung der Marktgemeinde Hausleiten und der Folienfirma Wagner hergerichtet[9]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Hausleiten	Schmidastraße 1	48.39103	16.10582	blue	Wikipedia	Flaschenkühlschrank	„Der große Büchertauschkasten“, initiiert durch die öffentliche Bücherei Hausleiten; ehemaliger Flaschenkühlschrank der Firma Inführ Stockerau[9]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Hausleiten, Seitzersdorf-Wolfpassing	Schloßstraße 15	48.40979	16.10582	blue	Wikipedia	Haushaltskühlschrank	„Der kleine Büchertauschkasten“, initiiert durch die öffentliche Bücherei Hausleiten; ehemaliger Haushaltskühlschrank aus Privatbesitz. Dieser Büchertauschkasten wurde im Februar beim ASZ (Schmidastr. 1) aufgestellt. Im März wurde er durch den Großen Büchertauschkasten (s. u.) ersetzt. Der kleine Büchertauschkasten steht jetzt beim Kindergarten 1 in der KG Seitzersdorf-Wolfpassing.[9]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Heiligenkreuz im Wienerwald	im Gemeindeamt	48.05662	16.12959	blue	Wikipedia	Schrank	Während der Öffnungszeiten der Gemeinde bzw. Cafe Sabrina u Greisslerin Wallisch[10]	2015					NÖ	
de.wiki_in_%C3%96sterreich	Hinterbrühl	Beethovengasse neben der Volksschule	48.086269	16.247232	blue	Wikipedia	Telefonzelle	„Bücherzimmer“	2016					NÖ	
de.wiki_in_%C3%96sterreich	Hohenberg	Gemeindeamt	47.908132	15.61978	blue	Wikipedia	Telefonzelle		2016					NÖ	
de.wiki_in_%C3%96sterreich	Hollabrunn	Hauptplatz			blue	Wikipedia	Telefonzelle	Telebooking 1						NÖ	
de.wiki_in_%C3%96sterreich	Hollabrunn	Sparkassegasse 1			blue	Wikipedia	Telefonzelle	Telebooking 2						NÖ	
de.wiki_in_%C3%96sterreich	Hornstein	Ortsmitte 3, 7053 Hornstein			blue	Wikipedia	Telefonzelle	Die Bücherzelle steht gegenüber dem Haus der Generationen und wird vom Jugendgemeinderat der Marktgemeinde Hornstein betreut. Mehr dazu unter www.hornstein.at.	2019					B	
de.wiki_in_%C3%96sterreich	Kapfenberg	Wiener Straße 35a, ece			blue	Wikipedia	Schrank		2015					ST	
de.wiki_in_%C3%96sterreich	Karlstetten	Schlossplatz			blue	Wikipedia	Telefonzelle	Bücherplatzl						NÖ	
de.wiki_in_%C3%96sterreich	Kettlasbrunn	Milchhausstraße	48.563421	16.654398	blue	Wikipedia	Schrank	Offener Bücherschrank						NÖ	
de.wiki_in_%C3%96sterreich	Korneuburg	Bahnhof bei Fahrradabstellplatz am Vorplatz	48.344132	16.328882	blue	Wikipedia		„book2go“, Initiative des Lebensbereichs Bildung, betreut von Privatpersonen und dem „Mobilen Bücherwurm“[11]	2017					NÖ	
de.wiki_in_%C3%96sterreich	Korneuburg	Bankmannring 21, Haltestelle bei den Volksschulen	48.346243	16.336349	blue	Wikipedia	Telefonzelle	„book2go“, Initiative des Lebensbereichs Bildung, betreut von der Pfarrbibliothek Korneuburg[12]	2017					NÖ	
de.wiki_in_%C3%96sterreich	Korneuburg	Hauptplatz, Haltestelle	48.34385	16.332938	blue	Wikipedia		„book2go“, Initiative des Lebensbereichs Bildung, betreut von Bücherei Internetcafe Korneuburg[13]	2017					NÖ	
de.wiki_in_%C3%96sterreich	Landeck	Maisengasse 1	47.13795	10.56722	blue	Wikipedia	Büchervitrine	Schauvitrine als offener Bücherschrank an der Treppe Maisengasse-Malserstraße. Anfang 2019 durch Vandalenakt zerstört.						T	
de.wiki_in_%C3%96sterreich	Lassee	Obere Hauptstraße, Europapark			blue	Wikipedia	Telefonzelle		2018					NÖ	
de.wiki_in_%C3%96sterreich	Lassee	Stift Melk Gasse, beim Arzthaus			blue	Wikipedia	Telefonzelle		2018					NÖ	
de.wiki_in_%C3%96sterreich	Linz	Zaunmüllerstraße 4			blue	Wikipedia	Regal	Offenes Regal, steht im Foyer des Familienzentrum Bulgariplatz kidsmix	2017					OÖ	
de.wiki_in_%C3%96sterreich	Lustenau	Haselfeldstraße 17	47.41557	9.6581	blue	Wikipedia	Metallschrank							V	
de.wiki_in_%C3%96sterreich	Mauerbach,	Hauptstraße 135			blue	Wikipedia	Hütte aus Holz	„Bücherstadl“, finanziert und umgesetzt von Thomas Bruckner	2013					NÖ	
de.wiki_in_%C3%96sterreich	Mistelbach	Ecke Grüne Straße/Marienplatz	48.568023	16.575346	blue	Wikipedia		Offene Bücherbox[14]	2015					NÖ	
de.wiki_in_%C3%96sterreich	Mistelbach _ Conrad von Hötzendorf-Platz	Ecke Franz-Josef-Straße/Alleegasse	48.568007	16.570822	blue	Wikipedia		Offene Bücherbox	2014					NÖ	
de.wiki_in_%C3%96sterreich	Mödling	Babenbergergasse	48.083936	16.283938	blue	Wikipedia	Schrank		2016					NÖ	
de.wiki_in_%C3%96sterreich	Mödling	Guntramsdorfer Straße	48.072853	16.29464	blue	Wikipedia	Schrank		2016					NÖ	
de.wiki_in_%C3%96sterreich	Mödling	Neusiedlerstraße	48.08221	16.283726	blue	Wikipedia	Schrank		2016					NÖ	
de.wiki_in_%C3%96sterreich	Mödling	Pfarrgasse	48.08562	16.282807	blue	Wikipedia	Schrank		2016					NÖ	
de.wiki_in_%C3%96sterreich	Mödling	Stefaniegasse	48.086713	16.299403	blue	Wikipedia	Schrank		2016					NÖ	
de.wiki_in_%C3%96sterreich	Neumarkt am Wallersee	Breinbergstraße	47.949417	13.235111	blue	Wikipedia	Telefonzelle	Initiiert und umgesetzt von Verlag Doppelpunkt	2016					S	
de.wiki_in_%C3%96sterreich	Neunkirchen	vor der Postfiliale			blue	Wikipedia	Telefonzelle	Direkt vor der Postfiliale[15]	2016					NÖ	
de.wiki_in_%C3%96sterreich	Neusiedl a.d. Zaya	Gelände der GIP			blue	Wikipedia	Schrank	Neben dem Gelände der GIP[16]	2017					NÖ	
de.wiki_in_%C3%96sterreich	Ollersdorf	Tallesbrunner Str. 55			blue	Wikipedia	alte Tankstelle	initiiert vom Verein Dorf-Leben-Ollersdorf	2019					NÖ	
de.wiki_in_%C3%96sterreich	Ostermiething	Gemeindeparkplatz	48.045997	12.831984	blue	Wikipedia	Telefonzelle	Initiiert durch den Verein L(i)ebenswertes Ostermiething[17]	2016					OÖ	
de.wiki_in_%C3%96sterreich	Pasching	bei der VS Langholzfeld			blue	Wikipedia		„Bücherzelle“	2015					OÖ	
de.wiki_in_%C3%96sterreich	Perchtoldsdorf	Spitalskirche (Wienergasse 29)	48.121613	16.267451	blue	Wikipedia	Telefonzelle	Initiiert von Christine Wochermayer-Lützow (Buchladen) und den Wir Niederösterreicherinnen ÖVP Frauen Perchtoldsdorf	2016					NÖ	
de.wiki_in_%C3%96sterreich	Persenbeug	Marktplatz			blue	Wikipedia	Baumbücherschrank	Initiiert durch den Verein Soziales Persenbeug-Gottsdorf	2015					NÖ	
de.wiki_in_%C3%96sterreich	Pill	Auweg 2	47.320879	11.681615	blue	Wikipedia	Holzregal	„Piller Bücherschrank“, initiiert durch die Erwachsenenschule Pill, einfaches Regal im Vorraum zu den öffentlichen Toiletten[18]	2014					T	
de.wiki_in_%C3%96sterreich	Plank am Kamp	Kirchengasse beim Strandbad	48.556025	15.682387	blue	Wikipedia	Schrank	Verschönerungsverein Plank am Kamp						NÖ	
de.wiki_in_%C3%96sterreich	Polling in Tirol	Polling in Tirol 107			blue	Wikipedia	Holzregal	Im Eingangsbereich zum Gemeindeamt Polling i. Tirol	2019					T	
de.wiki_in_%C3%96sterreich	Puchenau	Golfplatzstraße 1cIm überdachten Bereich, hinter der Rolltreppe	48.310273	14.234	blue	Wikipedia	Telefonzelle	Initiiert durch den Kulturausschuss	2016					OÖ	
de.wiki_in_%C3%96sterreich	Purkersdorf	Hauptplatz bei Fürstenbergbrunnen	48.207278	16.177917	blue	Wikipedia	Schrank	„Offener Bücherschrank Nr. 1“; das Projekt wurde von Leo Nemec Jun. initiiert und von der Gemeinde Purkersdorf umgesetzt. Der Schrank ist ein Einzelstück und wurde nach eigenen Plänen von der Schlosserei Orman angefertigt.	2017					NÖ	
de.wiki_in_%C3%96sterreich	Raasdorf	Altes Dorf, hinter der Kirche	48.24665	16.56499	blue	Wikipedia	Telefonzelle	Bücherzelle der Kinder- und Jugendbibliothek Raasdorf. Das Projekt „Raasdorfer Bücherzelle“ wurde Dank der Schenkung einer ausgedienten Telefonzelle von Familie Hubert Niedermayer im November 2014 gestartet.[19]	2015					NÖ	
de.wiki_in_%C3%96sterreich	Rohrbrunn	Obere Hauptstraße 3	47.1242	16.11505	blue	Wikipedia	Telefonzelle	Eingerichtet und betreut von der öffentlichen Bücherei der Gemeinde Deutsch Kaltenbrunn	2018					B	
de.wiki_in_%C3%96sterreich	Salzburg-Gneis	gegenüber Josef-von-Eichendorff-Straße 5			blue	Wikipedia	Telefonzelle	Initiiert vom Salzburger Bildungswerk[20]	Apr. 2014					S	
de.wiki_in_%C3%96sterreich	Salzburg-Itzling	Veronaplatz			blue	Wikipedia	Telefonzelle	„Büchertauschzelle“, initiiert durch das Bewohnerservice Itzling/Elisabeth-Vorstadt[21]	Mär. 2015					S	
de.wiki_in_%C3%96sterreich	Salzburg-Lehen	Strubergasse 23 / H.C.-Artmann-Platz, vor dem Literaturhaus	47.808833	13.030722	blue	Wikipedia	Telefonzelle	„Büchertankstelle“, initiiert durch Tomas Friedmann vom Literaturhaus Salzburg	2012					S	
de.wiki_in_%C3%96sterreich	Salzburg-Maxglan	Siezenheimer Straße 20, Recyclinghof			blue	Wikipedia	Bücherregale	Initiiert durch Abfallservice der Stadt Salzburg	2013					S	
